"ID","Name","GN"
"C4479481","RETINITIS PIGMENTOSA 78","1"
"C0796179","Teebi syndrome","1"
"C1801950","Opitz-G syndrome, type 2","1"
"C1838348","Oculomaxillofacial dysostosis","1"
"C1837341","Transposition of the Great Arteries, Dextro-Looped 1","1"
"C4225208","MENTAL RETARDATION AND DISTINCTIVE FACIAL FEATURES WITH OR WITHOUT CARDIAC DEFECTS","1"
"C4014538","HELSMOORTEL-VAN DER AA SYNDROME","1"
"C3809105","PERRAULT SYNDROME 4","1"
"C4310761","HYDROPS, LACTIC ACIDOSIS, AND SIDEROBLASTIC ANEMIA","1"
"C1847640","KUFOR-RAKEB SYNDROME","1"
"C4310662","SPASTIC PARAPLEGIA 78, AUTOSOMAL RECESSIVE","1"
"C4540367","SHORT STATURE, HEARING LOSS, RETINITIS PIGMENTOSA, AND DISTINCTIVE FACIES","1"
"C0003810","Sertoli-Leydig cell tumor of ovary","1"
"C0018413","Gynandroblastoma","1"
"C0036769","Sertoli Cell Tumor","1"
"C0206723","Sertoli-Leydig Cell Tumor","1"
"C1266144","Pleuropulmonary blastoma","1"
"C1867234","Rhabdomyosarcoma, Embryonal, 2","1"
"C4015129","46,XY SEX REVERSAL 9","1"
"C0342793","Malonic aciduria","2"
"C1838647","RETINITIS PIGMENTOSA 12 (disorder)","1"
"C1868310","Pigmented Paravenous Chorioretinal Atrophy","1"
"C3151202","LEBER CONGENITAL AMAUROSIS 8","1"
"C3151304","CATARACT 36","1"
"C0265233","Cryptophthalmos syndrome","3"
"C3151056","SPASTIC PARAPLEGIA 51, AUTOSOMAL RECESSIVE","1"
"C3489627","Stuttering, Familial Persistent 1","2"
"C2677565","AMYOTROPHIC LATERAL SCLEROSIS 10 (disorder)","1"
"C3148872","FRONTOTEMPORAL DEMENTIA WITH TDP43 INCLUSIONS, TARDBP-RELATED","1"
"C3150169","FRONTOTEMPORAL LOBAR DEGENERATION WITH TDP43 INCLUSIONS, TARDBP-RELATED","1"
"C3150171","FTLD-TDP, TARDBP-RELATED","1"
"C3502417","Amyotrophic Lateral Sclerosis 10","1"
"C0267963","Exocrine pancreatic insufficiency","0"
"C3554105","PERRAULT SYNDROME 2","1"
"C3809910","ARTHROGRYPOSIS, MENTAL RETARDATION, AND SEIZURES","1"
"C1264195","Refractory anemia with ringed sideroblasts","2"
"C1851120","Hypertrichosis Terminalis, Generalized, with or without Gingival Hyperplasia","1"
"C1865349","Ethylmalonic encephalopathy","1"
"C1707291","NUT midline carcinoma","2"
"C1850718","MYOPATHY WITH EXERCISE INTOLERANCE, SWEDISH TYPE","1"
"C1844887","Catel Manzke syndrome","1"
"C1836032","Immunoglobulin a deficiency 2","1"
"C3150354","IMMUNODEFICIENCY, COMMON VARIABLE, 2","1"
"C1849128","Spastic paraplegia 15, autosomal recessive","1"
"C4310765","HYPERMANGANESEMIA WITH DYSTONIA 2","1"
"C1853566","Genitopatellar Syndrome","1"
"C1863557","Young Simpson syndrome","1"
"C3553587","GLUCOCORTICOID DEFICIENCY 4 WITH OR WITHOUT MINERALOCORTICOID DEFICIENCY","1"
"C3554690","ATAXIA-OCULOMOTOR APRAXIA 3","1"
"C1842062","MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 1F","1"
"C0406587","Wrinkly skin syndrome","1"
"C2750079","Exudative Vitreoretinopathy 5","1"
"C0220730","Fryns syndrome","1"
"C3279775","MULTIPLE CONGENITAL ANOMALIES-HYPOTONIA-SEIZURES SYNDROME 1","1"
"C4539964","DEAFNESS, AUTOSOMAL RECESSIVE 107","1"
"C3279660","DEAFNESS, AUTOSOMAL RECESSIVE 29","1"
"C3809503","RETINITIS PIGMENTOSA WITH OR WITHOUT SITUS INVERSUS","1"
"C4310621","ICHTHYOSIS, CONGENITAL, AUTOSOMAL RECESSIVE 12","1"
"C0432254","Singleton Merten syndrome","2"
"C4225380","SINGLETON-MERTEN SYNDROME 2","1"
"C3553354","COENZYME Q10 DEFICIENCY, PRIMARY, 2","1"
"C0025239","Melorheostosis","1"
"C0029455","Osteopoikilosis (disorder)","1"
"C0265514","Dermatofibrosis lenticularis disseminata","1"
"C1833699","Osteopoikilosis, Isolated","1"
"C2931505","Mixed sclerosing bone dystrophy","1"
"C3149695","Melorheostosis with Osteopoikilosis","1"
"C3151113","MEIER-GORLIN SYNDROME 3","1"
"C1858328","Bile acid synthesis defect, congenital, 4","1"
"C3280428","Alpha-Methylacyl-CoA Racemase Deficiency","1"
"C3543826","CILIARY DYSKINESIA, PRIMARY, 19","1"
"C3810349","ALZHEIMER DISEASE 19","1"
"C1848204","DEAFNESS, X-LINKED 4 (disorder)","0"
"C1291373","Deficiency of sedoheptulokinase","1"
"C4310770","EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 37","0"
"C1858386","Leber Congenital Amaurosis 4","1"
"C2751763","Retinitis Pigmentosa, Juvenile, Aipl1-Related","1"
"C2751764","CONE-ROD DYSTROPHY, AIPL1-RELATED (disorder)","1"
"C4310803","IMMUNODEFICIENCY 51","1"
"C3808986","HYPOGONADOTROPIC HYPOGONADISM 21 WITH OR WITHOUT ANOSMIA","1"
"C3890167","MENTAL RETARDATION, X-LINKED 100","1"
"C0796215","Mental Retardation, X-Linked 9","1"
"C3151434","RETINITIS PIGMENTOSA 60","1"
"C0796019","SPASTIC PARAPLEGIA 23 (disorder)","1"
"C1835826","Renal Hypodysplasia, Nonsyndromic, 1","1"
"C1865818","DYSTONIA 7, TORSION (disorder)","1"
"C1865819","CERVICAL DYSTONIA, PRIMARY","1"
"C1842816","RETINITIS PIGMENTOSA 30","1"
"C1963674","Spinocerebellar Ataxia 10","1"
"C3553529","COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 10","1"
"C4225200","COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 29","1"
"C2750805","Chromosome 5p13 Duplication Syndrome","1"
"C3150736","CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIj","1"
"C1846839","DEAFNESS, AUTOSOMAL RECESSIVE 31","0"
"C4225317","ACROFACIAL DYSOSTOSIS, CINCINNATI TYPE","1"
"C3542022","SHORT STATURE, ONYCHODYSPLASIA, FACIAL DYSMORPHISM, AND HYPOTRICHOSIS SYNDROME","1"
"C3553831","MICROCEPHALY, SHORT STATURE, AND POLYMICROGYRIA WITH OR WITHOUT SEIZURES","1"
"C3810194","NEUROPATHY, HEREDITARY SENSORY, TYPE IF","1"
"C2749659","AICARDI-GOUTIERES SYNDROME 5 (disorder)","1"
"C3280721","CHILBLAIN LUPUS 2","1"
"C3150674","CHROMOSOME 15q24 DELETION SYNDROME","1"
"C3150675","CHROMOSOME 15q24 DUPLICATION SYNDROME","1"
"C3697269","15q24 Microdeletion","1"
"C4310804","WITTEVEEN-KOLK SYNDROME","1"
"C1869117","Paroxysmal nonkinesigenic dyskinesia","2"
"C4015202","PALMOPLANTAR KERATODERMA AND WOOLLY HAIR","1"
"C3150154","CHROMOSOME 16p11.2 DELETION SYNDROME, 593-KB","1"
"C3150701","CHROMOSOME 16p11.2 DELETION SYNDROME, 220-KB","1"
"C4014430","EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 21","1"
"C1833296","FRONTOTEMPORAL DEMENTIA, CHROMOSOME 3-LINKED","1"
"C1836076","Amyotrophic Lateral Sclerosis, Chmp2B-Related","1"
"C4539783","SPERMATOGENIC FAILURE 18","1"
"C4539798","CILIARY DYSKINESIA, PRIMARY, 37","1"
"C0029294","Orofaciodigital Syndromes","1"
"C4014780","OROFACIODIGITAL SYNDROME XIV","1"
"C4225223","TREMOR, HEREDITARY ESSENTIAL, 5","1"
"C3553842","HYPOGONADOTROPIC HYPOGONADISM 9 WITH OR WITHOUT ANOSMIA","1"
"C0266524","Dysplasia of eye","3"
"C0266527","Hypoplasia of eye","3"
"C0311249","Cryptophthalmos","3"
"C4014848","NANOPHTHALMOS 4","1"
"C0265227","Schinzel-Giedion syndrome","1"
"C1266177","Dysembryoplastic neuroepithelial tumor","1"
"C4015141","MENTAL RETARDATION, AUTOSOMAL DOMINANT 29","1"
"C2750246","Pitt-Hopkins-Like Syndrome 1","1"
"C4014435","MENTAL RETARDATION, AUTOSOMAL DOMINANT 26","1"
"C4225299","MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 14","1"
"C2675204","Polyneuropathy, Hearing Loss, Ataxia, Retinitis Pigmentosa, And Cataract","1"
"C4310731","MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 2Y","1"
"C1863512","HYPERCHOLESTEROLEMIA, AUTOSOMAL RECESSIVE","1"
"C1838601","Retinitis Pigmentosa 11","1"
"C0406727","Orofaciodigital syndrome 4","1"
"C3553758","JOUBERT SYNDROME 18","1"
"C1836123","Goldberg-Shprintzen megacolon syndrome","1"
"C0796121","Primrose syndrome","1"
"C4225263","SENIOR-LOKEN SYNDROME 9","1"
"C0598226","Harlequin type ichthyosis","1"
"C1832550","Lamellar ichthyosis, type 2","1"
"C3810175","SHORT-RIB THORACIC DYSPLASIA 10 WITH OR WITHOUT POLYDACTYLY","1"
"C4225342","RETINITIS PIGMENTOSA 71","1"
"C0039483","Giant Cell Arteritis","1"
"C1956391","Temporal Arteritis","1"
"C3277701","VITILIGO-ASSOCIATED MULTIPLE AUTOIMMUNE DISEASE SUSCEPTIBILITY 6","1"
"C0265218","Neu-Laxova syndrome","2"
"C0580190","3-Phosphoglycerate dehydrogenase deficiency","1"
"C1866174","Phosphoglycerate Dehydrogenase Deficiency","1"
"C3809592","MITOCHONDRIAL DNA DEPLETION SYNDROME 13 (ENCEPHALOMYOPATHIC TYPE)","1"
"C3469605","PSEUDOHYPOALDOSTERONISM, TYPE IID","1"
"C3280026","HERMANSKY-PUDLAK SYNDROME 9","1"
"C0342738","Beta-Hydroxyisobutyryl CoA Deacylase Deficiency","1"
"C1859722","Arthrogryposis renal dysfunction cholestasis syndrome","2"
"C1327916","REVESZ SYNDROME (disorder)","1"
"C3151445","DYSKERATOSIS CONGENITA, AUTOSOMAL DOMINANT, 3","1"
"C1849140","SPASTIC ATAXIA, CHARLEVOIX-SAGUENAY TYPE","1"
"C4479656","PERRAULT SYNDROME 6","1"
"C1834692","NEURONOPATHY, DISTAL HEREDITARY MOTOR, TYPE IIA","1"
"C1837552","CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2L (disorder)","1"
"C1963905","Infantile free sialic acid storage disease","1"
"C2930923","N-Acetylneuraminic acid storage disease","1"
"C1857588","Amaurosis hypertrichosis","1"
"C2931074","Cone rod dystrophy amelogenesis imperfecta","1"
"C3495589","Jalili syndrome","1"
"C0392439","Acrodermatitis continua of Hallopeau","2"
"C2931276","Spastic paraplegia 17","1"
"C4014700","ENCEPHALOPATHY, PROGRESSIVE, WITH OR WITHOUT LIPODYSTROPHY","1"
"C0268525","5-oxoprolinase deficiency","1"
"C3280866","THIAMINE METABOLISM DYSFUNCTION SYNDROME 5 (EPISODIC ENCEPHALOPATHY TYPE)","1"
"C1858380","COLORECTAL CANCER, HEREDITARY NONPOLYPOSIS, TYPE 7 (disorder)","1"
"C1858392","NEPHRONOPHTHISIS 3","1"
"C2673883","RENAL-HEPATIC-PANCREATIC DYSPLASIA","2"
"C2673885","Renal hepatic pancreatic dysplasia Dandy Walker cyst","1"
"C3715199","RENAL-HEPATIC-PANCREATIC DYSPLASIA 1","1"
"C0085106","Familial benign pemphigus","1"
"C1969809","Isobutyryl-CoA dehydrogenase deficiency","1"
"C4479588","IMMUNODEFICIENCY 52","1"
"C0036400","Scimitar Syndrome","1"
"C4310663","SUDDEN CARDIAC FAILURE, ALCOHOL-INDUCED","1"
"C4310664","SUDDEN CARDIAC FAILURE, INFANTILE","1"
"C4310706","JOUBERT SYNDROME 27","1"
"C4013764","MENTAL RETARDATION WITH LANGUAGE IMPAIRMENT AND WITH OR WITHOUT AUTISTIC FEATURES","1"
"C3554607","MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR TYPE 4","1"
"C4085597","CHOPS SYNDROME","1"
"C1865872","NEPHRONOPHTHISIS 2","5"
"C4310622","ANTERIOR SEGMENT DYSGENESIS 8","1"
"C0270733","Striatonigral Degeneration","1"
"C0393911","Pure Autonomic Failure","1"
"C3551954","COENZYME Q10 DEFICIENCY, PRIMARY, 1","1"
"C3714927","MULTIPLE SYSTEM ATROPHY 1, SUSCEPTIBILITY TO","1"
"C1859567","BARDET-BIEDL SYNDROME 9","1"
"C4014419","XIA-GIBBS SYNDROME","1"
"C3276432","MULTIPLE MITOCHONDRIAL DYSFUNCTIONS SYNDROME 1","1"
"C3502075","Multiple Mitochondrial Dysfunctions Syndrome","3"
"C1848552","Methylmalonic Aciduria and Homocystinuria, CblD Type","1"
"C1848553","Homocystinuria, CblD Type, Variant 1","1"
"C1848554","Methylmalonic Aciduria, CblD Type, Variant 2","1"
"C1845070","Rolandic Epilepsy, Mental Retardation, and Speech Dyspraxia, X-Linked","1"
"C3280153","MENTAL RETARDATION, AUTOSOMAL RECESSIVE 17","1"
"C1846145","MENTAL RETARDATION, X-LINKED, SYNDROMIC 11","1"
"C1857970","Hypobetalipoproteinemia, Familial, 2","1"
"C1853202","PARKINSON DISEASE 13, AUTOSOMAL DOMINANT, SUSCEPTIBILITY TO","1"
"C4310650","3-METHYLGLUTACONIC ACIDURIA, TYPE VIII","1"
"C1842687","PONTOCEREBELLAR HYPOPLASIA TYPE 3 (disorder)","1"
"C0349633","Hairy cell leukemia variant","0"
"C3809332","T-CELL RECEPTOR-ALPHA/BETA DEFICIENCY","1"
"C4225419","RITSCHER-SCHINZEL SYNDROME 2","1"
"C1835829","Immunodeficiency due to Defect in MAPBP-Interacting Protein","1"
"C4085595","AL-RAQAD SYNDROME","1"
"C1838258","Osteopetrosis and infantile neuroaxonal dystrophy","1"
"C1968603","Osteopetrosis, Autosomal Recessive 5","1"
"C1970173","Acyl-CoA Dehydrogenase Family, Member 9, Deficiency of","1"
"C1836916","POSTERIOR COLUMN ATAXIA WITH RETINITIS PIGMENTOSA","1"
"C0272137","Tn Syndrome","1"
"C4085873","LUSCAN-LUMISH SYNDROME","1"
"C4084840","FANCONI ANEMIA, COMPLEMENTATION GROUP T","1"
"C4225325","FRONTOTEMPORAL DEMENTIA AND/OR AMYOTROPHIC LATERAL SCLEROSIS 4","1"
"C3810138","ARRHYTHMOGENIC RIGHT VENTRICULAR DYSPLASIA, FAMILIAL, 13","1"
"C0220687","KBG syndrome","1"
"C4304594","16q24.3 microdeletion syndrome","1"
"C0751552","Malignant neoplasm of thymus","1"
"C3554478","OSTEOPETROSIS, AUTOSOMAL RECESSIVE 8","1"
"C3280471","OVARIAN DYSGENESIS 3","1"
"C1858695","Chudley-Mccullough syndrome","1"
"C0271287","Schnyder crystalline corneal dystrophy","1"
"C4225332","LEUKODYSTROPHY, HYPOMYELINATING, 10","1"
"C3714932","MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (LIMB-GIRDLE), TYPE C, 14","1"
"C3809216","MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 14","1"
"C3809221","MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH MENTAL RETARDATION), TYPE B, 14","1"
"C3809738","ALACRIMA, ACHALASIA, AND MENTAL RETARDATION SYNDROME","1"
"C4310741","HYPERURICEMIC NEPHROPATHY, FAMILIAL JUVENILE, 4","1"
"C2930997","Congenital disorder of glycosylation type 1C","1"
"C3809845","EHLERS-DANLOS SYNDROME, MUSCULOCONTRACTURAL TYPE, 2","1"
"C3150411","MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 2","1"
"C3150416","MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH MENTAL RETARDATION), TYPE B, 2","1"
"C3150418","MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (LIMB-GIRDLE), TYPE C, 2","1"
"C0345382","Gorlin Chaudhry Moss syndrome","1"
"C2931653","Petty Laxova Wiedemann syndrome","1"
"C1853892","Dimethylglycine Dehydrogenase Deficiency","0"
"C1970253","Phosphoserine Aminotransferase Deficiency","1"
"C4015019","NEU-LAXOVA SYNDROME 2","1"
"C3275459","AMYOTROPHIC LATERAL SCLEROSIS 15, WITH OR WITHOUT FRONTOTEMPORAL DEMENTIA","1"
"C4539873","MICROCEPHALY, SHORT STATURE, AND LIMB ABNORMALITIES","1"
"C3280798","CUTIS LAXA, AUTOSOMAL RECESSIVE, TYPE IB","1"
"C1853733","HEMOCHROMATOSIS, TYPE 4","1"
"C1970237","Microphthalmia, Isolated 3","1"
"C0014008","Empty Sella Syndrome","1"
"C0018179","Granular Dystrophy, Corneal","1"
"C0018245","Groenouw's Dystrophies","1"
"C0271574","Empty Sella Syndrome, Primary","1"
"C0751097","Empty Sella Syndrome, Secondary","1"
"C1835677","Keratoconus 1","1"
"C3280099","CRANIOFACIAL ANOMALIES AND ANTERIOR SEGMENT DYSGENESIS SYNDROME","1"
"C0157743","Vibratory urticaria","1"
"C0473546","Vibratory angioedema","1"
"C1852145","Familial dermographism","1"
"C1852146","DERMODISTORTIVE URTICARIA","1"
"C0011311","Dengue Fever","1"
"C2749861","MITOCHONDRIAL DNA DEPLETION SYNDROME 8A (ENCEPHALOMYOPATHIC TYPE WITH RENAL TUBULOPATHY)","1"
"C2751319","Progressive External Ophthalmoplegia With Mitochondrial Dna Deletions, Autosomal Dominant, 5","1"
"C3150172","MITOCHONDRIAL DNA DEPLETION SYNDROME 8B (MNGIE TYPE)","1"
"C4511138","Adult-onset chronic progressive external ophthalmoplegia with mitochondrial myopathy","2"
"C0877024","Schimke immunoosseous dysplasia","1"
"C3150657","BIRBECK GRANULE DEFICIENCY","1"
"C1846632","Thyroid Dyshormonogenesis 6","1"
"C0000809","Abortion, Habitual","1"
"C3554687","IL21R IMMUNODEFICIENCY","1"
"C1864499","Renal Tubular Acidosis, Distal, Autosomal Recessive, with Late-Onset Sensorineural Hearing Loss","1"
"C1855033","Mitochondrial myopathy with lactic acidosis","1"
"C4479636","INTELLECTUAL DEVELOPMENTAL DISORDER WITH NEUROPSYCHIATRIC FEATURES","1"
"C1835888","Diarrhea 4, Malabsorptive, Congenital","1"
"C1864695","Giant Axonal Neuropathy, Autosomal Dominant","1"
"C4013360","GIANT AXONAL NEUROPATHY 2, AUTOSOMAL DOMINANT","1"
"C0265267","Congenital Hemidysplasia with Ichthyosiform Erythroderma and Limb Defects","1"
"C3151781","CK SYNDROME","1"
"C1856273","46,XY Gonadal Dysgenesis, Complete or Partial, DHH-Related","1"
"C2751325","46,Xy Gonadal Dysgenesis, Partial, With Minifascicular Neuropathy","1"
"C3280215","HOLOPROSENCEPHALY 11","1"
"C3150819","RETINITIS PIGMENTOSA 56","0"
"C4015343","MACULAR DYSTROPHY, VITELLIFORM, 5","0"
"C1864851","Pigmented Nodular Adrenocortical Disease, Primary, 2","1"
"C0342288","Insulin-dependent diabetes mellitus secretory diarrhea syndrome","1"
"C1844830","CLEFT PALATE, X-LINKED","1"
"C1844862","Abruzzo Erickson syndrome","1"
"C0410539","Craniodiaphyseal dysplasia","1"
"C2675746","CRANIODIAPHYSEAL DYSPLASIA, AUTOSOMAL DOMINANT (disorder)","1"
"C4540274","GALLOWAY-MOWAT SYNDROME 5","1"
"C3553349","COENZYME Q10 DEFICIENCY, PRIMARY, 6","1"
"C4225176","SPINAL MUSCULAR ATROPHY WITH CONGENITAL BONE FRACTURES 2","1"
"C3553449","PONTOCEREBELLAR HYPOPLASIA, TYPE 1B","1"
"C1864843","Combined Oxidative Phosphorylation Deficiency 2","1"
"C2750075","Chondrodysplasia, Megarbane-Dagher-Melki Type","1"
"C4225188","MEIER-GORLIN SYNDROME 6","1"
"C1857587","Orstavik Lindemann Solberg syndrome","1"
"C2931046","Heart defect, tongue hamartoma and polysyndactyly","1"
"C3150127","BARDET-BIEDL SYNDROME 15","1"
"C2931355","Spastic paraplegia 3, autosomal dominant","1"
"C3150972","NEUROPATHY, HEREDITARY SENSORY, TYPE ID","1"
"C1838103","MITOCHONDRIAL MYOPATHY AND SIDEROBLASTIC ANEMIA","2"
"C3150802","MYOPATHY, LACTIC ACIDOSIS, AND SIDEROBLASTIC ANEMIA 2","1"
"C0749424","Thyroid Hurthle Cell Carcinoma","1"
"C3150983","TREACHER COLLINS SYNDROME 2","1"
"C4225318","EPILEPSY, FAMILIAL TEMPORAL LOBE, 8","1"
"C4015285","CARDIAC CONDUCTION DISEASE WITH OR WITHOUT DILATED CARDIOMYOPATHY","1"
"C2932714","Pontocerebellar Hypoplasia Type 2","5"
"C3151140","PONTOCEREBELLAR HYPOPLASIA, TYPE 2D","1"
"C4015172","SIDEROBLASTIC ANEMIA WITH B-CELL IMMUNODEFICIENCY, PERIODIC FEVERS, AND DEVELOPMENTAL DELAY","1"
"C4310776","RETINITIS PIGMENTOSA AND ERYTHROCYTIC MICROCYTOSIS","1"
"C0432235","Cranioectodermal Dysplasia","5"
"C4310718","SHORT-RIB THORACIC DYSPLASIA 16 WITH OR WITHOUT POLYDACTYLY","1"
"C0268238","Triglyceride storage disease with ichthyosis","1"
"C4310634","DYSTONIA, CHILDHOOD-ONSET, WITH OPTIC ATROPHY AND BASAL GANGLIA ABNORMALITIES","1"
"C4015242","RETINAL DYSTROPHY, JUVENILE CATARACTS, AND SHORT STATURE SYNDROME","1"
"C4540059","ENCEPHALOPATHY, PROGRESSIVE, EARLY-ONSET, WITH BRAIN ATROPHY AND SPASTICITY","1"
"C3275406","MENTAL RETARDATION, X-LINKED, SYNDROMIC, RAYMOND TYPE","1"
"C4225392","COENZYME Q10 DEFICIENCY, PRIMARY, 7","1"
"C3280240","MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME","1"
"C0795956","Chylomicron retention disease","1"
"C4283894","MENTAL RETARDATION, X-LINKED 61","1"
"C3890591","NEPHRONOPHTHISIS 18","1"
"C1835828","Invasive Pneumococcal Disease, Recurrent Isolated, 1","2"
"C1843256","IRAK4 Deficiency","1"
"C4225238","PARKINSON DISEASE 22, AUTOSOMAL DOMINANT","1"
"C1847836","Oculocutaneous Albinism, Type IV","1"
"C0854135","Pseudomonas aeruginosa infection","1"
"C1838263","Deafness, Autosomal Recessive 3","1"
"C0268162","Pentosuria","1"
"C1843942","Mental Retardation, Autosomal Recessive 2","1"
"C3553870","SECKEL SYNDROME 7","1"
"C3280120","BLEEDING DISORDER, PLATELET-TYPE, 11","1"
"C2673914","Anemia, Sideroblastic, Pyridoxine-Refractory, Autosomal Recessive","2"
"C4225155","ANEMIA, SIDEROBLASTIC, 3, PYRIDOXINE-REFRACTORY","1"
"C4225178","SPASTICITY, CHILDHOOD-ONSET, WITH HYPERGLYCINEMIA","1"
"C4539843","EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 55","1"
"C1865286","MACROPHTHALMIA, COLOBOMATOUS, WITH MICROCORNEA","1"
"C4225196","HYPOTONIA, INFANTILE, WITH PSYCHOMOTOR RETARDATION","1"
"C1849507","Uridine 5-Prime Monophosphate Hydrolase Deficiency, Hemolytic Anemia due to","1"
"C0221355","Macrocephaly","2"
"C1842577","JOUBERT SYNDROME 2","1"
"C1864148","MECKEL SYNDROME, TYPE 2","1"
"C3150900","METHYLMALONIC ACIDURIA, TRANSIENT, DUE TO TRANSCOBALAMIN RECEPTOR DEFECT","1"
"C4538630","MICROCEPHALY, SEIZURES, SPASTICITY, AND BRAIN CALCIFICATIONS","1"
"C2676770","Birk-Barel Mental Retardation Dysmorphism Syndrome","1"
"C3810160","SPASTIC PARAPLEGIA 72, AUTOSOMAL RECESSIVE","1"
"C3810161","SPASTIC PARAPLEGIA 72, AUTOSOMAL DOMINANT","1"
"C1970506","CILIARY DYSKINESIA, PRIMARY, 6","1"
"C4225239","DESANTO-SHINAWI SYNDROME","1"
"C4225431","CHROMOSOME 10p12-p11 DELETION SYNDROME","1"
"C1855346","MAST SYNDROME","1"
"C0014067","Occipital Encephalocele","1"
"C1839988","Ichthyosis follicularis atrichia photophobia syndrome","1"
"C2609071","Olmsted syndrome","2"
"C3502469","Brain Anomalies, Retardation, Ectodermal Dysplasia, Skeletal Malformations, Hirschsprung Disease, Ear-Eye Anomalies, Cleft Palate-Cryptorchidism, And Kidney Dysplasia-Hypoplasia","1"
"C3806745","PALMOPLANTAR KERATODERMA, MUTILATING, WITH PERIORIFICIAL KERATOTIC PLAQUES, X-LINKED","1"
"C3809543","CILIARY DYSKINESIA, PRIMARY, 22","1"
"C1866029","Keratosis Linearis with Ichthyosis Congenita and Sclerosing Keratoderma","1"
"C0032915","Preexcitation Syndrome","1"
"C0043202","Wolff-Parkinson-White Syndrome","1"
"C1833236","CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 6 (disorder)","1"
"C1849813","Glycogen Storage Disease of Heart, Lethal Congenital","1"
"C1857750","DEAFNESS, AUTOSOMAL RECESSIVE 66","1"
"C4015542","NEPHRONOPHTHISIS 19","1"
"C4479344","SCLEROSING CHOLANGITIS, NEONATAL","1"
"C3888355","DEAFNESS, AUTOSOMAL RECESSIVE 93","1"
"C4225170","LEUKODYSTROPHY, HYPOMYELINATING, 13","0"
"C3809522","INFANTILE LIVER FAILURE SYNDROME 1","1"
"C3280906","JOUBERT SYNDROME 16","1"
"C4310780","SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 23","1"
"C3554439","ALAZAMI SYNDROME","1"
"C3541319","SHORT STATURE, OPTIC NERVE ATROPHY, AND PELGER-HUET ANOMALY","1"
"C3809651","INFANTILE LIVER FAILURE SYNDROME 2","1"
"C4225379","LIPOYLTRANSFERASE 1 DEFICIENCY","1"
"C3809356","MULTIPLE CONGENITAL ANOMALIES-HYPOTONIA-SEIZURES SYNDROME 3","1"
"C4310724","SHORT-RIB THORACIC DYSPLASIA 15 WITH POLYDACTYLY","1"
"C4479520","INTELLECTUAL DEVELOPMENTAL DISORDER WITH DYSMORPHIC FACIES, SEIZURES, AND DISTAL LIMB ANOMALIES","1"
"C4015728","NEUROLOGIC, ENDOCRINE, AND PANCREATIC DISEASE, MULTISYSTEM, INFANTILE-ONSET","1"
"C3553607","MITOCHONDRIAL PYRUVATE CARRIER DEFICIENCY","1"
"C4540342","JOUBERT SYNDROME 32","1"
"C1291512","Beta-Ureidopropionase Deficiency","1"
"C3280452","SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 12","1"
"C4015519","EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 28","1"
"C3554656","DYSKERATOSIS CONGENITA, AUTOSOMAL RECESSIVE 5","1"
"C3808802","DYSKERATOSIS CONGENITA, AUTOSOMAL DOMINANT 4","1"
"C4225346","PULMONARY FIBROSIS AND/OR BONE MARROW FAILURE, TELOMERE-RELATED, 3","1"
"C3808977","CEREBELLAR ATAXIA, MENTAL RETARDATION, AND DYSEQUILIBRIUM SYNDROME 4","1"
"C0024814","Marinesco-Sjogren syndrome","2"
"C4479410","MUSCULAR DYSTROPHY, CONGENITAL, WITH CATARACTS AND INTELLECTUAL DISABILITY","1"
"C4225167","SPLIT-FOOT MALFORMATION WITH MESOAXIAL POLYDACTYLY","0"
"C3151204","CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 16","1"
"C0274869","Toxic effect of heavy metal","1"
"C2750798","Polymicrogyria With Optic Nerve Hypoplasia","1"
"C0282492","Sneddon Syndrome","0"
"C3887654","POLYARTERITIS NODOSA, CHILDHOOD-ONSET","0"
"C0234526","Ideational Apraxia","2"
"C0234529","Dressing Apraxia","2"
"C0264611","Apraxia of Phonation","2"
